name,category,mana_color_style,mana_color_code,mana_cost,energy_cost,art_path,frame_path,mana_icon_path,image_prompt,output_path,card_set,frame_type,video_prompt,video_path
Spirit Orb 1,ARTIFACT,Aether Magic,AETHER,3,4,art/AETHER/ARTIFACT/artifact-aether-192.png,frames/common_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Spirit Orb 1, artifact type, aether mana theme",output/artifact-aether-192.png,Open Portal Enhanced,epic_artifact_frame,"Animated version of Spirit Orb 1, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-192.mp4
Flow Orb 2,ARTIFACT,Azure Magic,AZURE,3,4,art/AZURE/ARTIFACT/artifact-azure-193.png,frames/common_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Flow Orb 2, artifact type, azure mana theme",output/artifact-azure-193.png,Open Portal Enhanced,epic_artifact_frame,"Animated version of Flow Orb 2, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-193.mp4
Inferno Relic,ARTIFACT,Crimson Magic,CRIMSON,3,4,art/CRIMSON/ARTIFACT/artifact-crimson-194.png,frames/common_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Inferno Relic, artifact type, crimson mana theme",output/artifact-crimson-194.png,Open Portal Enhanced,epic_artifact_frame,"Animated version of Inferno Relic, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-194.mp4
Leaf Orb,ARTIFACT,Verdant Magic,VERDANT,3,4,art/VERDANT/ARTIFACT/artifact-verdant-195.png,frames/common_artifact_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Leaf Orb, artifact type, verdant mana theme",output/artifact-verdant-195.png,Open Portal Enhanced,epic_artifact_frame,"Animated version of Leaf Orb, subtle magical effects, 3-second loop",videos/artifact/artifact-verdant-195.mp4
Black Orb,ARTIFACT,Obsidian Magic,OBSIDIAN,3,4,art/OBSIDIAN/ARTIFACT/artifact-obsidian-196.png,frames/common_artifact_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Black Orb, artifact type, obsidian mana theme",output/artifact-obsidian-196.png,Open Portal Enhanced,epic_artifact_frame,"Animated version of Black Orb, subtle magical effects, 3-second loop",videos/artifact/artifact-obsidian-196.mp4
Sun Relic 1,ARTIFACT,Radiant Magic,RADIANT,5,6,art/RADIANT/ARTIFACT/artifact-radiant-197.png,frames/epic_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Sun Relic 1, artifact type, radiant mana theme",output/artifact-radiant-197.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Sun Relic 1, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-197.mp4
Mystic Relic 2,ARTIFACT,Aether Magic,AETHER,4,5,art/AETHER/ARTIFACT/artifact-aether-198.png,frames/rare_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Mystic Relic 2, artifact type, aether mana theme",output/artifact-aether-198.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Mystic Relic 2, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-198.mp4
Flow Orb 3,ARTIFACT,Azure Magic,AZURE,3,4,art/AZURE/ARTIFACT/artifact-azure-199.png,frames/common_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Flow Orb 3, artifact type, azure mana theme",output/artifact-azure-199.png,Open Portal Enhanced,epic_artifact_frame,"Animated version of Flow Orb 3, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-199.mp4
Fire Crystal 1,ARTIFACT,Crimson Magic,CRIMSON,3,4,art/CRIMSON/ARTIFACT/artifact-crimson-200.png,frames/common_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Fire Crystal 1, artifact type, crimson mana theme",output/artifact-crimson-200.png,Open Portal Enhanced,epic_artifact_frame,"Animated version of Fire Crystal 1, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-200.mp4
Ice Master,HERO,Azure Magic,AZURE,0,0,art/AZURE/HERO/hero-azure-001.png,frames/rare_hero_frame.png,icons/mana_azure.png,"Epic fantasy card art for Ice Master, hero type, azure mana theme",output/hero-azure-001.png,Open Portal Enhanced,legendary_hero_frame,"Animated version of Ice Master, subtle magical effects, 3-second loop",videos/hero/hero-azure-001.mp4
Forge Champion,HERO,Crimson Magic,CRIMSON,0,0,art/CRIMSON/HERO/hero-crimson-002.png,frames/common_hero_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Forge Champion, hero type, crimson mana theme",output/hero-crimson-002.png,Open Portal Enhanced,legendary_hero_frame,"Animated version of Forge Champion, subtle magical effects, 3-second loop",videos/hero/hero-crimson-002.mp4
Bloom Lord,HERO,Verdant Magic,VERDANT,0,0,art/VERDANT/HERO/hero-verdant-003.png,frames/common_hero_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Bloom Lord, hero type, verdant mana theme",output/hero-verdant-003.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Bloom Lord, subtle magical effects, 3-second loop",videos/hero/hero-verdant-003.mp4
Shadow Knight,HERO,Obsidian Magic,OBSIDIAN,0,0,art/OBSIDIAN/HERO/hero-obsidian-004.png,frames/common_hero_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shadow Knight, hero type, obsidian mana theme",output/hero-obsidian-004.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Shadow Knight, subtle magical effects, 3-second loop",videos/hero/hero-obsidian-004.mp4
Light Champion,HERO,Radiant Magic,RADIANT,0,0,art/RADIANT/HERO/hero-radiant-005.png,frames/common_hero_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Light Champion, hero type, radiant mana theme",output/hero-radiant-005.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Light Champion, subtle magical effects, 3-second loop",videos/hero/hero-radiant-005.mp4
Cosmic Knight,HERO,Aether Magic,AETHER,0,0,art/AETHER/HERO/hero-aether-006.png,frames/common_hero_frame.png,icons/mana_aether.png,"Epic fantasy card art for Cosmic Knight, hero type, aether mana theme",output/hero-aether-006.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Cosmic Knight, subtle magical effects, 3-second loop",videos/hero/hero-aether-006.mp4
Wave Master,HERO,Azure Magic,AZURE,0,0,art/AZURE/HERO/hero-azure-007.png,frames/common_hero_frame.png,icons/mana_azure.png,"Epic fantasy card art for Wave Master, hero type, azure mana theme",output/hero-azure-007.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Wave Master, subtle magical effects, 3-second loop",videos/hero/hero-azure-007.mp4
Ember Guardian,HERO,Crimson Magic,CRIMSON,0,0,art/CRIMSON/HERO/hero-crimson-008.png,frames/common_hero_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Ember Guardian, hero type, crimson mana theme",output/hero-crimson-008.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Ember Guardian, subtle magical effects, 3-second loop",videos/hero/hero-crimson-008.mp4
Grove Master,HERO,Verdant Magic,VERDANT,0,0,art/VERDANT/HERO/hero-verdant-009.png,frames/rare_hero_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Grove Master, hero type, verdant mana theme",output/hero-verdant-009.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Grove Master, subtle magical effects, 3-second loop",videos/hero/hero-verdant-009.mp4
Shadow Knight 1,HERO,Obsidian Magic,OBSIDIAN,0,0,art/OBSIDIAN/HERO/hero-obsidian-010.png,frames/common_hero_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shadow Knight 1, hero type, obsidian mana theme",output/hero-obsidian-010.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Shadow Knight 1, subtle magical effects, 3-second loop",videos/hero/hero-obsidian-010.mp4
Divine Warden,HERO,Radiant Magic,RADIANT,0,0,art/RADIANT/HERO/hero-radiant-011.png,frames/legendary_hero_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Divine Warden, hero type, radiant mana theme",output/hero-radiant-011.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Divine Warden, subtle magical effects, 3-second loop",videos/hero/hero-radiant-011.mp4
Cosmic Knight 1,HERO,Aether Magic,AETHER,0,0,art/AETHER/HERO/hero-aether-012.png,frames/common_hero_frame.png,icons/mana_aether.png,"Epic fantasy card art for Cosmic Knight 1, hero type, aether mana theme",output/hero-aether-012.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Cosmic Knight 1, subtle magical effects, 3-second loop",videos/hero/hero-aether-012.mp4
Tide Master,HERO,Azure Magic,AZURE,0,0,art/AZURE/HERO/hero-azure-013.png,frames/common_hero_frame.png,icons/mana_azure.png,"Epic fantasy card art for Tide Master, hero type, azure mana theme",output/hero-azure-013.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Tide Master, subtle magical effects, 3-second loop",videos/hero/hero-azure-013.mp4
Fire Guardian,HERO,Crimson Magic,CRIMSON,0,0,art/CRIMSON/HERO/hero-crimson-014.png,frames/common_hero_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Fire Guardian, hero type, crimson mana theme",output/hero-crimson-014.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Fire Guardian, subtle magical effects, 3-second loop",videos/hero/hero-crimson-014.mp4
Wild Champion,HERO,Verdant Magic,VERDANT,0,0,art/VERDANT/HERO/hero-verdant-015.png,frames/common_hero_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Wild Champion, hero type, verdant mana theme",output/hero-verdant-015.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Wild Champion, subtle magical effects, 3-second loop",videos/hero/hero-verdant-015.mp4
Dark Lord,HERO,Obsidian Magic,OBSIDIAN,0,0,art/OBSIDIAN/HERO/hero-obsidian-016.png,frames/common_hero_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Dark Lord, hero type, obsidian mana theme",output/hero-obsidian-016.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Dark Lord, subtle magical effects, 3-second loop",videos/hero/hero-obsidian-016.mp4
Pure Guardian,HERO,Radiant Magic,RADIANT,0,0,art/RADIANT/HERO/hero-radiant-017.png,frames/common_hero_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Pure Guardian, hero type, radiant mana theme",output/hero-radiant-017.png,Open Portal Enhanced,legendary_hero_frame,"Animated version of Pure Guardian, subtle magical effects, 3-second loop",videos/hero/hero-radiant-017.mp4
Cosmic Champion,HERO,Aether Magic,AETHER,0,0,art/AETHER/HERO/hero-aether-018.png,frames/common_hero_frame.png,icons/mana_aether.png,"Epic fantasy card art for Cosmic Champion, hero type, aether mana theme",output/hero-aether-018.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Cosmic Champion, subtle magical effects, 3-second loop",videos/hero/hero-aether-018.mp4
Flow Lord,HERO,Azure Magic,AZURE,0,0,art/AZURE/HERO/hero-azure-019.png,frames/common_hero_frame.png,icons/mana_azure.png,"Epic fantasy card art for Flow Lord, hero type, azure mana theme",output/hero-azure-019.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Flow Lord, subtle magical effects, 3-second loop",videos/hero/hero-azure-019.mp4
Burn Champion,HERO,Crimson Magic,CRIMSON,0,0,art/CRIMSON/HERO/hero-crimson-020.png,frames/rare_hero_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Burn Champion, hero type, crimson mana theme",output/hero-crimson-020.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Burn Champion, subtle magical effects, 3-second loop",videos/hero/hero-crimson-020.mp4
Wild Sage,HERO,Verdant Magic,VERDANT,0,0,art/VERDANT/HERO/hero-verdant-021.png,frames/common_hero_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Wild Sage, hero type, verdant mana theme",output/hero-verdant-021.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Wild Sage, subtle magical effects, 3-second loop",videos/hero/hero-verdant-021.mp4
Black Champion,HERO,Obsidian Magic,OBSIDIAN,0,0,art/OBSIDIAN/HERO/hero-obsidian-022.png,frames/common_hero_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Black Champion, hero type, obsidian mana theme",output/hero-obsidian-022.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Black Champion, subtle magical effects, 3-second loop",videos/hero/hero-obsidian-022.mp4
Bright Warden,HERO,Radiant Magic,RADIANT,0,0,art/RADIANT/HERO/hero-radiant-023.png,frames/legendary_hero_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Bright Warden, hero type, radiant mana theme",output/hero-radiant-023.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Bright Warden, subtle magical effects, 3-second loop",videos/hero/hero-radiant-023.mp4
Ethereal Guardian,HERO,Aether Magic,AETHER,0,0,art/AETHER/HERO/hero-aether-024.png,frames/common_hero_frame.png,icons/mana_aether.png,"Epic fantasy card art for Ethereal Guardian, hero type, aether mana theme",output/hero-aether-024.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Ethereal Guardian, subtle magical effects, 3-second loop",videos/hero/hero-aether-024.mp4
Flow Champion,HERO,Azure Magic,AZURE,0,0,art/AZURE/HERO/hero-azure-025.png,frames/common_hero_frame.png,icons/mana_azure.png,"Epic fantasy card art for Flow Champion, hero type, azure mana theme",output/hero-azure-025.png,Open Portal Enhanced,legendary_hero_frame,"Animated version of Flow Champion, subtle magical effects, 3-second loop",videos/hero/hero-azure-025.mp4
Ember Champion,HERO,Crimson Magic,CRIMSON,0,0,art/CRIMSON/HERO/hero-crimson-026.png,frames/common_hero_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Ember Champion, hero type, crimson mana theme",output/hero-crimson-026.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Ember Champion, subtle magical effects, 3-second loop",videos/hero/hero-crimson-026.mp4
Root Sage,HERO,Verdant Magic,VERDANT,0,0,art/VERDANT/HERO/hero-verdant-027.png,frames/common_hero_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Root Sage, hero type, verdant mana theme",output/hero-verdant-027.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Root Sage, subtle magical effects, 3-second loop",videos/hero/hero-verdant-027.mp4
Night Lord,HERO,Obsidian Magic,OBSIDIAN,0,0,art/OBSIDIAN/HERO/hero-obsidian-028.png,frames/rare_hero_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Night Lord, hero type, obsidian mana theme",output/hero-obsidian-028.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Night Lord, subtle magical effects, 3-second loop",videos/hero/hero-obsidian-028.mp4
Gold Lord,HERO,Radiant Magic,RADIANT,0,0,art/RADIANT/HERO/hero-radiant-029.png,frames/common_hero_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Gold Lord, hero type, radiant mana theme",output/hero-radiant-029.png,Open Portal Enhanced,legendary_hero_frame,"Animated version of Gold Lord, subtle magical effects, 3-second loop",videos/hero/hero-radiant-029.mp4
Mystic Knight,HERO,Aether Magic,AETHER,0,0,art/AETHER/HERO/hero-aether-030.png,frames/common_hero_frame.png,icons/mana_aether.png,"Epic fantasy card art for Mystic Knight, hero type, aether mana theme",output/hero-aether-030.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Mystic Knight, subtle magical effects, 3-second loop",videos/hero/hero-aether-030.mp4
Wave Master 1,HERO,Azure Magic,AZURE,0,0,art/AZURE/HERO/hero-azure-031.png,frames/common_hero_frame.png,icons/mana_azure.png,"Epic fantasy card art for Wave Master 1, hero type, azure mana theme",output/hero-azure-031.png,Open Portal Enhanced,legendary_hero_frame,"Animated version of Wave Master 1, subtle magical effects, 3-second loop",videos/hero/hero-azure-031.mp4
Inferno Sage,HERO,Crimson Magic,CRIMSON,0,0,art/CRIMSON/HERO/hero-crimson-032.png,frames/common_hero_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Inferno Sage, hero type, crimson mana theme",output/hero-crimson-032.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Inferno Sage, subtle magical effects, 3-second loop",videos/hero/hero-crimson-032.mp4
Root Knight,HERO,Verdant Magic,VERDANT,0,0,art/VERDANT/HERO/hero-verdant-033.png,frames/common_hero_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Root Knight, hero type, verdant mana theme",output/hero-verdant-033.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Root Knight, subtle magical effects, 3-second loop",videos/hero/hero-verdant-033.mp4
Shadow Guardian,HERO,Obsidian Magic,OBSIDIAN,0,0,art/OBSIDIAN/HERO/hero-obsidian-034.png,frames/common_hero_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shadow Guardian, hero type, obsidian mana theme",output/hero-obsidian-034.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Shadow Guardian, subtle magical effects, 3-second loop",videos/hero/hero-obsidian-034.mp4
Light Master,HERO,Radiant Magic,RADIANT,0,0,art/RADIANT/HERO/hero-radiant-035.png,frames/common_hero_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Light Master, hero type, radiant mana theme",output/hero-radiant-035.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Light Master, subtle magical effects, 3-second loop",videos/hero/hero-radiant-035.mp4
Void Lord,HERO,Aether Magic,AETHER,0,0,art/AETHER/HERO/hero-aether-036.png,frames/common_hero_frame.png,icons/mana_aether.png,"Epic fantasy card art for Void Lord, hero type, aether mana theme",output/hero-aether-036.png,Open Portal Enhanced,rare_hero_frame,"Animated version of Void Lord, subtle magical effects, 3-second loop",videos/hero/hero-aether-036.mp4
Crystal Master,HERO,Azure Magic,AZURE,0,0,art/AZURE/HERO/hero-azure-037.png,frames/common_hero_frame.png,icons/mana_azure.png,"Epic fantasy card art for Crystal Master, hero type, azure mana theme",output/hero-azure-037.png,Open Portal Enhanced,epic_hero_frame,"Animated version of Crystal Master, subtle magical effects, 3-second loop",videos/hero/hero-azure-037.mp4
