slug,name,category,rarity,legendary,mana_color_code,mana_cost,energy_cost,attack,defense,health,base_energy_per_turn,equipment_slots,keywords,limits_json,targeting_json,effects_json,abilities_json,rules_text,flavor_text,frame_type,video_prompt,action_speed
hero-verdant-021,Wild Sage,HERO,EPIC,FALSE,VERDANT,0,0,6,2,11,0,0,"regeneration, heal",{},{},[],"[{""name"": ""regeneration"", ""parameters"": {""amount"": 3, ""duration"": 2}}, {""name"": ""heal"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}]",Regeneration: 3 Heal 3 health to ally.,Legends speak of Wild Sage's courage in the face of impossible odds.,epic_hero_frame,,
hero-aether-024,Ethereal Guardian,HERO,EPIC,FALSE,AETHER,0,0,5,2,13,0,0,"teleport, gain_energy",{},{},[],"[{""name"": ""teleport"", ""parameters"": {""amount"": 3}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 3}}]",Teleport: 3 Gain Energy: 3,Legends speak of Ethereal Guardian's courage in the face of impossible odds.,epic_hero_frame,,
hero-verdant-081,Growth Lord,HERO,EPIC,FALSE,VERDANT,0,0,6,2,11,0,0,"buff_defense, regeneration",{},{},[],"[{""name"": ""buff_defense"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""regeneration"", ""parameters"": {""amount"": 3, ""duration"": 4}}]",Target ally gets +3 defense. Regeneration: 3,Legends speak of Growth Lord's courage in the face of impossible odds.,epic_hero_frame,,
hero-crimson-116,Flame Guardian 1,HERO,EPIC,FALSE,CRIMSON,0,0,5,2,13,0,0,"area_damage, buff_attack",{},{},[],"[{""name"": ""area_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}, {""name"": ""buff_attack"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}]",Deal 3 Area damage to enemy. Target ally gets +3 attack.,The mere presence of Flame Guardian 1 inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-aether-138,Mystic Champion 1,HERO,EPIC,FALSE,AETHER,0,0,4,2,15,0,0,"reflect_damage, gain_energy",{},{},[],"[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 4, ""target_type"": ""enemy""}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 4}}]",Deal 4 Reflect damage to enemy. Gain Energy: 4,Mystic Champion 1 stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-azure-181,Flow Warden 1,HERO,EPIC,FALSE,AZURE,0,0,5,2,13,0,0,"gain_mana, water_damage",{},{},[],"[{""name"": ""gain_mana"", ""parameters"": {""amount"": 3}}, {""name"": ""water_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}]",Gain Mana: 3 Deal 3 Water damage to enemy.,Flow Warden 1 stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-obsidian-016,Dark Lord,HERO,EPIC,FALSE,OBSIDIAN,0,0,5,3,12,0,0,"debuff_attack, deal_damage",{},{},[],"[{""name"": ""debuff_attack"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""deal_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}]",Target ally gets +3 deattack. Deal 3 Deal damage to enemy.,The mere presence of Dark Lord inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-verdant-039,Root Master,HERO,EPIC,FALSE,VERDANT,0,0,6,3,10,0,0,"buff_defense, regeneration",{},{},[],"[{""name"": ""buff_defense"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""regeneration"", ""parameters"": {""amount"": 3, ""duration"": 4}}]",Target ally gets +3 defense. Regeneration: 3,Root Master stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-azure-115,Wave Master 2,HERO,EPIC,FALSE,AZURE,0,0,5,3,12,0,0,"freeze, gain_mana",{},{},[],"[{""name"": ""freeze"", ""parameters"": {""amount"": 3, ""duration"": 4}}, {""name"": ""gain_mana"", ""parameters"": {""amount"": 3}}]",Freeze target for 4 turns. Gain Mana: 3,Legends speak of Wave Master 2's courage in the face of impossible odds.,epic_hero_frame,,
hero-azure-121,Flow Guardian,HERO,EPIC,FALSE,AZURE,0,0,6,3,10,0,0,"water_damage, gain_mana",{},{},[],"[{""name"": ""water_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}, {""name"": ""gain_mana"", ""parameters"": {""amount"": 3}}]",Deal 3 Water damage to enemy. Gain Mana: 3,Flow Guardian stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-obsidian-130,Black Knight 1,HERO,EPIC,FALSE,OBSIDIAN,0,0,6,3,10,0,0,"debuff_attack, deal_damage",{},{},[],"[{""name"": ""debuff_attack"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""deal_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}]",Target ally gets +3 deattack. Deal 3 Deal damage to enemy.,Black Knight 1 stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-verdant-147,Bloom Lord 2,HERO,EPIC,FALSE,VERDANT,0,0,5,3,12,0,0,"buff_defense, regeneration",{},{},[],"[{""name"": ""buff_defense"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""regeneration"", ""parameters"": {""amount"": 3, ""duration"": 2}}]",Target ally gets +3 defense. Regeneration: 3,The mere presence of Bloom Lord 2 inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-aether-156,Arcane Guardian,HERO,EPIC,FALSE,AETHER,0,0,4,3,14,0,0,"reflect_damage, gain_energy",{},{},[],"[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 3}}]",Deal 3 Reflect damage to enemy. Gain Energy: 3,The mere presence of Arcane Guardian inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-obsidian-046,Black Knight,HERO,EPIC,FALSE,OBSIDIAN,0,0,5,4,11,0,0,"deal_damage, poison",{},{},[],"[{""name"": ""deal_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}, {""name"": ""poison"", ""parameters"": {""amount"": 3, ""duration"": 4}}]",Deal 3 Deal damage to enemy. Apply poison (3 damage for 4 turns).,The mere presence of Black Knight inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-azure-061,Frost Knight,HERO,EPIC,FALSE,AZURE,0,0,6,4,9,0,0,"gain_mana, freeze",{},{},[],"[{""name"": ""gain_mana"", ""parameters"": {""amount"": 3}}, {""name"": ""freeze"", ""parameters"": {""amount"": 3, ""duration"": 2}}]",Gain Mana: 3 Freeze target for 2 turns.,Legends speak of Frost Knight's courage in the face of impossible odds.,epic_hero_frame,,
hero-azure-079,Frost Guardian,HERO,EPIC,FALSE,AZURE,0,0,3,4,15,0,0,"gain_mana, water_damage",{},{},[],"[{""name"": ""gain_mana"", ""parameters"": {""amount"": 3}}, {""name"": ""water_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}]",Gain Mana: 3 Deal 3 Water damage to enemy.,Legends speak of Frost Guardian's courage in the face of impossible odds.,epic_hero_frame,,
hero-aether-084,Ethereal Knight 1,HERO,EPIC,FALSE,AETHER,0,0,4,4,13,0,0,"teleport, gain_energy",{},{},[],"[{""name"": ""teleport"", ""parameters"": {""amount"": 3}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 3}}]",Teleport: 3 Gain Energy: 3,Ethereal Knight 1 stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-radiant-137,Light Sage,HERO,EPIC,FALSE,RADIANT,0,0,5,4,11,0,0,"immunity, heal",{},{},[],"[{""name"": ""immunity"", ""parameters"": {""amount"": 3}}, {""name"": ""heal"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}]",Immunity: 3 Heal 3 health to ally.,Legends speak of Light Sage's courage in the face of impossible odds.,epic_hero_frame,,
hero-radiant-161,Sun Master,HERO,EPIC,FALSE,RADIANT,0,0,3,4,15,0,0,"immunity, buff_defense",{},{},[],"[{""name"": ""immunity"", ""parameters"": {""amount"": 3}}, {""name"": ""buff_defense"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}]",Immunity: 3 Target ally gets +3 defense.,The mere presence of Sun Master inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-aether-168,Mystic Master,HERO,EPIC,FALSE,AETHER,0,0,6,4,9,0,0,"reflect_damage, gain_energy",{},{},[],"[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 3}}]",Deal 3 Reflect damage to enemy. Gain Energy: 3,Mystic Master stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-crimson-170,Blaze Master,HERO,EPIC,FALSE,CRIMSON,0,0,4,4,13,0,0,"buff_attack, fire_damage",{},{},[],"[{""name"": ""buff_attack"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""fire_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}]",Target ally gets +3 attack. Deal 3 Fire damage to enemy.,Blaze Master stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-azure-199,Water Knight 1,HERO,EPIC,FALSE,AZURE,0,0,3,4,15,0,0,"gain_mana, water_damage",{},{},[],"[{""name"": ""gain_mana"", ""parameters"": {""amount"": 3}}, {""name"": ""water_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}]",Gain Mana: 3 Deal 3 Water damage to enemy.,Legends speak of Water Knight 1's courage in the face of impossible odds.,epic_hero_frame,,
hero-azure-013,Tide Master,HERO,EPIC,FALSE,AZURE,0,0,6,2,10,0,0,"freeze, water_damage",{},{},[],"[{""name"": ""freeze"", ""parameters"": {""amount"": 3, ""duration"": 4}}, {""name"": ""water_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}]",Freeze target for 4 turns. Deal 3 Water damage to enemy.,Legends speak of Tide Master's courage in the face of impossible odds.,epic_hero_frame,,
hero-obsidian-064,Death Guardian,HERO,EPIC,FALSE,OBSIDIAN,0,0,5,2,12,0,0,"deal_damage, poison",{},{},[],"[{""name"": ""deal_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}, {""name"": ""poison"", ""parameters"": {""amount"": 3, ""duration"": 4}}]",Deal 3 Deal damage to enemy. Apply poison (3 damage for 4 turns).,Legends speak of Death Guardian's courage in the face of impossible odds.,epic_hero_frame,,
hero-crimson-068,Burn Lord,HERO,EPIC,FALSE,CRIMSON,0,0,6,2,10,0,0,"fire_damage, area_damage",{},{},[],"[{""name"": ""fire_damage"", ""parameters"": {""amount"": 4, ""target_type"": ""enemy""}}, {""name"": ""area_damage"", ""parameters"": {""amount"": 4, ""target_type"": ""enemy""}}]",Deal 4 Fire damage to enemy. Deal 4 Area damage to enemy.,The mere presence of Burn Lord inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-verdant-123,Grove Knight,HERO,EPIC,FALSE,VERDANT,0,0,4,2,14,0,0,"regeneration, buff_defense",{},{},[],"[{""name"": ""regeneration"", ""parameters"": {""amount"": 3, ""duration"": 3}}, {""name"": ""buff_defense"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}]",Regeneration: 3 Target ally gets +3 defense.,Legends speak of Grove Knight's courage in the face of impossible odds.,epic_hero_frame,,
hero-verdant-153,Root Warden,HERO,EPIC,FALSE,VERDANT,0,0,4,2,14,0,0,"regeneration, heal",{},{},[],"[{""name"": ""regeneration"", ""parameters"": {""amount"": 3, ""duration"": 2}}, {""name"": ""heal"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}]",Regeneration: 3 Heal 3 health to ally.,The mere presence of Root Warden inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-verdant-165,Wild Champion 1,HERO,EPIC,FALSE,VERDANT,0,0,5,2,12,0,0,"heal, buff_defense",{},{},[],"[{""name"": ""heal"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""buff_defense"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}]",Heal 3 health to ally. Target ally gets +3 defense.,Legends speak of Wild Champion 1's courage in the face of impossible odds.,epic_hero_frame,,
hero-aether-012,Cosmic Knight 1,HERO,EPIC,FALSE,AETHER,0,0,5,3,11,0,0,"reflect_damage, teleport",{},{},[],"[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}, {""name"": ""teleport"", ""parameters"": {""amount"": 3}}]",Deal 3 Reflect damage to enemy. Teleport: 3,Legends speak of Cosmic Knight 1's courage in the face of impossible odds.,epic_hero_frame,,
hero-azure-043,Crystal Master 1,HERO,EPIC,FALSE,AZURE,0,0,5,3,11,0,0,"gain_mana, water_damage",{},{},[],"[{""name"": ""gain_mana"", ""parameters"": {""amount"": 3}}, {""name"": ""water_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}]",Gain Mana: 3 Deal 3 Water damage to enemy.,The mere presence of Crystal Master 1 inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-aether-054,Mystic Champion,HERO,EPIC,FALSE,AETHER,0,0,5,3,11,0,0,"gain_energy, reflect_damage",{},{},[],"[{""name"": ""gain_energy"", ""parameters"": {""amount"": 3}}, {""name"": ""reflect_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}]",Gain Energy: 3 Deal 3 Reflect damage to enemy.,Mystic Champion stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-azure-085,Crystal Lord,HERO,EPIC,FALSE,AZURE,0,0,5,3,11,0,0,"freeze, water_damage",{},{},[],"[{""name"": ""freeze"", ""parameters"": {""amount"": 3, ""duration"": 4}}, {""name"": ""water_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}]",Freeze target for 4 turns. Deal 3 Water damage to enemy.,The mere presence of Crystal Lord inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-verdant-087,Growth Master,HERO,EPIC,FALSE,VERDANT,0,0,6,3,9,0,0,"buff_defense, heal",{},{},[],"[{""name"": ""buff_defense"", ""parameters"": {""amount"": 4, ""target_type"": ""ally""}}, {""name"": ""heal"", ""parameters"": {""amount"": 4, ""target_type"": ""ally""}}]",Target ally gets +4 defense. Heal 4 health to ally.,Growth Master stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-obsidian-154,Black Lord,HERO,EPIC,FALSE,OBSIDIAN,0,0,4,3,13,0,0,"poison, deal_damage",{},{},[],"[{""name"": ""poison"", ""parameters"": {""amount"": 4, ""duration"": 4}}, {""name"": ""deal_damage"", ""parameters"": {""amount"": 4, ""target_type"": ""enemy""}}]",Apply poison (4 damage for 4 turns). Deal 4 Deal damage to enemy.,The mere presence of Black Lord inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-aether-192,Cosmic Guardian 1,HERO,EPIC,FALSE,AETHER,0,0,6,3,9,0,0,"reflect_damage, gain_energy",{},{},[],"[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 3}}]",Deal 3 Reflect damage to enemy. Gain Energy: 3,Legends speak of Cosmic Guardian 1's courage in the face of impossible odds.,epic_hero_frame,,
hero-azure-055,Ice Knight,HERO,EPIC,FALSE,AZURE,0,0,5,4,10,0,0,"water_damage, gain_mana",{},{},[],"[{""name"": ""water_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}, {""name"": ""gain_mana"", ""parameters"": {""amount"": 3}}]",Deal 3 Water damage to enemy. Gain Mana: 3,Legends speak of Ice Knight's courage in the face of impossible odds.,epic_hero_frame,,
hero-radiant-059,Pure Guardian 1,HERO,EPIC,FALSE,RADIANT,0,0,6,4,8,0,0,"heal, immunity",{},{},[],"[{""name"": ""heal"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""immunity"", ""parameters"": {""amount"": 3}}]",Heal 3 health to ally. Immunity: 3,The mere presence of Pure Guardian 1 inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-crimson-098,Forge Lord,HERO,EPIC,FALSE,CRIMSON,0,0,3,4,14,0,0,"buff_attack, area_damage",{},{},[],"[{""name"": ""buff_attack"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""area_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}]",Target ally gets +3 attack. Deal 3 Area damage to enemy.,Legends speak of Forge Lord's courage in the face of impossible odds.,epic_hero_frame,,
hero-radiant-101,Sun Warden,HERO,EPIC,FALSE,RADIANT,0,0,5,4,10,0,0,"buff_defense, immunity",{},{},[],"[{""name"": ""buff_defense"", ""parameters"": {""amount"": 4, ""target_type"": ""ally""}}, {""name"": ""immunity"", ""parameters"": {""amount"": 4}}]",Target ally gets +4 defense. Immunity: 4,The mere presence of Sun Warden inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-azure-109,Crystal Lord 2,HERO,EPIC,FALSE,AZURE,0,0,3,4,14,0,0,"water_damage, gain_mana",{},{},[],"[{""name"": ""water_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}, {""name"": ""gain_mana"", ""parameters"": {""amount"": 3}}]",Deal 3 Water damage to enemy. Gain Mana: 3,Crystal Lord 2 stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-crimson-164,Fire Champion,HERO,EPIC,FALSE,CRIMSON,0,0,3,4,14,0,0,"buff_attack, area_damage",{},{},[],"[{""name"": ""buff_attack"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""area_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}]",Target ally gets +3 attack. Deal 3 Area damage to enemy.,Legends speak of Fire Champion's courage in the face of impossible odds.,epic_hero_frame,,
hero-radiant-167,Bright Master,HERO,EPIC,FALSE,RADIANT,0,0,6,4,8,0,0,"heal, immunity",{},{},[],"[{""name"": ""heal"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""immunity"", ""parameters"": {""amount"": 3}}]",Heal 3 health to ally. Immunity: 3,Legends speak of Bright Master's courage in the face of impossible odds.,epic_hero_frame,,
hero-verdant-171,Wild Knight 1,HERO,EPIC,FALSE,VERDANT,0,0,3,4,14,0,0,"buff_defense, heal",{},{},[],"[{""name"": ""buff_defense"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""heal"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}]",Target ally gets +3 defense. Heal 3 health to ally.,The mere presence of Wild Knight 1 inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-radiant-191,Gold Warden,HERO,EPIC,FALSE,RADIANT,0,0,6,4,8,0,0,"heal, immunity",{},{},[],"[{""name"": ""heal"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""immunity"", ""parameters"": {""amount"": 3}}]",Heal 3 health to ally. Immunity: 3,The mere presence of Gold Warden inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-radiant-005,Light Champion,HERO,EPIC,FALSE,RADIANT,0,0,5,2,11,0,0,"heal, immunity",{},{},[],"[{""name"": ""heal"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""immunity"", ""parameters"": {""amount"": 3}}]",Heal 3 health to ally. Immunity: 3,Light Champion stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-verdant-033,Root Knight,HERO,EPIC,FALSE,VERDANT,0,0,5,2,11,0,0,"buff_defense, regeneration",{},{},[],"[{""name"": ""buff_defense"", ""parameters"": {""amount"": 3, ""target_type"": ""ally""}}, {""name"": ""regeneration"", ""parameters"": {""amount"": 3, ""duration"": 4}}]",Target ally gets +3 defense. Regeneration: 3,Root Knight stands as a beacon of hope in the darkest of times.,epic_hero_frame,,
hero-azure-067,Tide Lord,HERO,EPIC,FALSE,AZURE,0,0,5,2,11,0,0,"water_damage, freeze",{},{},[],"[{""name"": ""water_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}, {""name"": ""freeze"", ""parameters"": {""amount"": 3, ""duration"": 3}}]",Deal 3 Water damage to enemy. Freeze target for 3 turns.,The mere presence of Tide Lord inspires allies and strikes fear into enemies.,epic_hero_frame,,
hero-obsidian-088,Dark Guardian,HERO,EPIC,FALSE,OBSIDIAN,0,0,6,2,9,0,0,"deal_damage, poison",{},{},[],"[{""name"": ""deal_damage"", ""parameters"": {""amount"": 3, ""target_type"": ""enemy""}}, {""name"": ""poison"", ""parameters"": {""amount"": 3, ""duration"": 3}}]",Deal 3 Deal damage to enemy. Apply poison (3 damage for 3 turns).,The mere presence of Dark Guardian inspires allies and strikes fear into enemies.,epic_hero_frame,,
